file,experiment,arm,sched,epp_mode,strict,rep,timestamp,ok,exit_code,kernel,on_ac,governor,start_temp_c,wall_s,pkg_j,core_j,uncore_j,dram_j,psys_j,rest_j,avg_pkg_w,pkg_c_mean,pkg_c_max,energy_to_solution_j,edp_js,pkg_j_per_s,rest_frac,partitioned_epp,n_big_cpus,n_little_cpus,big_cpus,little_cpus,smt_pairs_split,bzy_mhz_big_mean,bzy_mhz_little_mean,bzy_ratio_little_over_big,cpu0_avg_mhz,cpu0_bzy_mhz,cpu0_busy,cpu0_epp,cpu1_avg_mhz,cpu1_bzy_mhz,cpu1_busy,cpu1_epp,cpu2_avg_mhz,cpu2_bzy_mhz,cpu2_busy,cpu2_epp,cpu3_avg_mhz,cpu3_bzy_mhz,cpu3_busy,cpu3_epp,cpu4_avg_mhz,cpu4_bzy_mhz,cpu4_busy,cpu4_epp,cpu5_avg_mhz,cpu5_bzy_mhz,cpu5_busy,cpu5_epp,cpu6_avg_mhz,cpu6_bzy_mhz,cpu6_busy,cpu6_epp,cpu7_avg_mhz,cpu7_bzy_mhz,cpu7_busy,cpu7_epp,pinger_present,pinger_n,wake_us_p50,wake_us_p99,wake_us_p999,wake_us_mean,work_us_p50,work_us_p99,work_us_mean,target_work_us,spin_present,spin_threads,spin_miters_total,spin_miters_mean,bls_present,bls_enqueue,bls_dsq_big,bls_dsq_little,bls_cross_domain,bls_run_big_ms,bls_run_little_ms,bls_cross_frac,bls_run_big_frac,bls_run_little_frac,bls_dsq_big_frac,bls_direct_dispatch,bls_elapsed_s,bls_event,bls_local_hit,bls_no_idle_in_domain,bls_reclassify,bls_tasks_big,bls_tasks_little,notes
data/raw/e2-coupling/partitioned.little4.rep04.json,e2-coupling,partitioned.little4,,partitioned,,4,2026-07-22T12:29:44+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0012,308.169,293.484,0,5.629,3.841,14.685,15.4076,74.5,78,308.169,6163.749803,15.407526,0.047652,true,4,4,0 1 4 5,2 3 6 7,0,3328.65,3581.9,1.076082,33.3,3330.6,0.01,0,10.5,3314.6,0.0032,0,3511.1,3581.9,0.9802,255,3511.1,3581.9,0.9802,255,9.8,3333.1,0.0029,0,12.3,3336.3,0.0037,0,3511.1,3581.9,0.9802,255,3511.2,3581.9,0.9803,255,false,,,,,,,,,,true,4,1935.644,483.911,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little4.rep05.json,e2-coupling,partitioned.little4,,partitioned,,5,2026-07-22T12:39:13+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0013,308.25,293.677,0,5.618,3.829,14.574,15.4115,73.8,78,308.25,6165.400725,15.411498,0.04728,true,4,4,0 1 4 5,2 3 6 7,0,3331.275,3582.8,1.075504,30,3330.8,0.009,0,10.8,3330.5,0.0032,0,3509.7,3582.8,0.9796,255,3509.7,3582.8,0.9796,255,8.1,3332.2,0.0024,0,10.6,3331.6,0.0032,0,3509.7,3582.8,0.9796,255,3509.8,3582.8,0.9796,255,false,,,,,,,,,,true,4,1935.125,483.78125,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little4.rep06.json,e2-coupling,partitioned.little4,,partitioned,,6,2026-07-22T12:48:11+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0015,306.52,291.998,0,5.613,3.833,14.522,15.3249,73.7,77,306.52,6130.85978,15.324851,0.047377,true,4,4,0 1 4 5,2 3 6 7,0,3332.575,3582.6,1.075025,31.7,3330.9,0.0095,0,12.1,3331.9,0.0036,0,3508,3582.6,0.9792,255,3507.8,3582.6,0.9791,255,8.7,3334.9,0.0026,0,5.7,3332.6,0.0017,0,3507.9,3582.6,0.9792,255,3507.9,3582.6,0.9792,255,false,,,,,,,,,,true,4,1932.572,483.143,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-flat.rep00.json,e3-ab,eevdf-flat,eevdf,flat,false,0,2026-07-22T12:56:57+00:00,true,0,7.1.4-arch1-1,true,powersave,50,26.3889,589.154,557.721,0,31.244,4.918,31.432,22.3258,80.4,92,589.154,15547.125991,22.325826,0.053351,false,8,0,0 1 2 3 4 5 6 7,,0,2452.2625,,,2420.9,2451.7,0.988,128,2417.2,2451.9,0.9861,128,2438.2,2451.9,0.9951,128,2407.6,2452.6,0.9819,128,2409.3,2452.8,0.9826,128,2409.2,2452.2,0.9825,128,2413.7,2452.8,0.9846,128,2420.1,2452.2,0.9876,128,true,2510,274.88,2114.43,2493.61,265.52,665.3,1699.39,639.07,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-flat.rep01.json,e3-ab,eevdf-flat,eevdf,flat,false,1,2026-07-22T12:58:41+00:00,true,0,7.1.4-arch1-1,true,powersave,50,26.497,583.089,551.902,0.008,31.076,4.954,31.179,22.0058,79.8,92,583.089,15450.109233,22.00585,0.053472,false,8,0,0 1 2 3 4 5 6 7,,0,2437.65,,,2424.8,2437.5,0.9956,128,2420.7,2437.4,0.9937,128,2420.4,2437.4,0.9936,128,2416.7,2437.4,0.992,128,2405.3,2437.9,0.9865,128,2421.4,2437.6,0.9939,128,2407.2,2438.4,0.9874,128,2409,2437.6,0.9884,128,true,2521,48.23,1346.98,3179.52,489.67,676.67,741.08,634.13,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-flat.rep02.json,e3-ab,eevdf-flat,eevdf,flat,false,2,2026-07-22T13:05:59+00:00,true,0,7.1.4-arch1-1,true,powersave,49,25.9409,589.575,558.804,0,30.709,4.842,30.771,22.7276,80.5,92,589.575,15294.106118,22.727623,0.052192,false,8,0,0 1 2 3 4 5 6 7,,0,2468.125,,,2418.4,2468.6,0.9802,128,2426.9,2467.9,0.9842,128,2420.2,2468,0.9811,128,2422.3,2468.6,0.982,128,2424.3,2468.1,0.983,128,2452.2,2468,0.9945,128,2415.1,2468.4,0.9789,128,2426.1,2467.4,0.9838,128,true,2465,97.56,1374.72,2716.27,134.15,612.88,682.57,575.19,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-flat.rep03.json,e3-ab,eevdf-flat,eevdf,flat,false,3,2026-07-22T13:08:33+00:00,true,0,7.1.4-arch1-1,true,powersave,50,26.2424,578.702,548.026,0,30.736,4.895,30.676,22.0522,79.8,92,578.702,15186.529365,22.052175,0.053008,false,8,0,0 1 2 3 4 5 6 7,,0,2436.8125,,,2399.8,2436.9,0.9849,128,2414.7,2436.3,0.9915,128,2400.6,2437,0.9851,128,2407.8,2435.9,0.9885,128,2422.7,2437.1,0.9949,128,2404,2437.2,0.9867,128,2404.6,2437.4,0.9871,128,2400.1,2436.7,0.9849,128,true,2495,72.52,1895.83,2961.05,520.93,700.82,779.79,656.51,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-flat.rep04.json,e3-ab,eevdf-flat,eevdf,flat,false,4,2026-07-22T13:13:02+00:00,true,0,7.1.4-arch1-1,true,powersave,49,25.8731,595.016,561.519,0,30.761,4.819,33.497,22.9975,81,92,595.016,15394.90847,22.997476,0.056296,false,8,0,0 1 2 3 4 5 6 7,,0,2472.4,,,2441.9,2472.5,0.9877,128,2450.8,2472.4,0.9917,128,2457.5,2472.5,0.9947,128,2446.5,2472.2,0.9897,128,2453,2472.3,0.9927,128,2438.3,2472.6,0.9858,128,2437.2,2472.5,0.9855,128,2452.1,2472.2,0.9923,128,true,2458,716.09,1910.07,2834.83,508.41,694.28,864.75,652.84,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-flat.rep05.json,e3-ab,eevdf-flat,eevdf,flat,false,5,2026-07-22T13:19:30+00:00,true,0,7.1.4-arch1-1,true,powersave,50,25.8543,595.333,563.864,0,30.773,4.825,31.469,23.0264,81.2,93,595.333,15391.917982,23.02646,0.052859,false,8,0,0 1 2 3 4 5 6 7,,0,2478.3875,,,2447,2478.3,0.9875,128,2463.3,2478.1,0.9947,128,2456.1,2477.9,0.9916,128,2438.3,2478.3,0.9835,128,2438.5,2478.3,0.9836,128,2439.6,2478.7,0.9839,128,2445,2479.4,0.9865,128,2455.4,2478.1,0.9913,128,true,2456,671.45,1142.02,2962.74,477.21,653.28,716.27,598.41,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-flat.rep06.json,e3-ab,eevdf-flat,eevdf,flat,false,6,2026-07-22T13:25:14+00:00,true,0,7.1.4-arch1-1,true,powersave,49,25.8036,595.005,563.844,0,30.525,4.813,31.161,23.059,81.2,93,595.005,15353.271018,23.058992,0.052371,false,8,0,0 1 2 3 4 5 6 7,,0,2479.325,,,2439.7,2480.2,0.9837,128,2442.4,2479.4,0.9852,128,2435.4,2479.5,0.9818,128,2446.1,2479,0.9868,128,2450.8,2478.8,0.9889,128,2463.9,2479.5,0.9944,128,2442.4,2479,0.985,128,2431.9,2479.2,0.9801,128,true,2451,404.71,1965.6,2410.13,355.19,618.96,688.7,577.75,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-partitioned.rep00.json,e3-ab,eevdf-partitioned,eevdf,partitioned,false,0,2026-07-22T12:57:52+00:00,true,0,7.1.4-arch1-1,true,powersave,50,26.1459,597.982,566.646,0,31.196,4.873,31.335,22.871,80.7,93,597.982,15634.777574,22.870966,0.052401,true,4,4,0 1 4 5,2 3 6 7,0,2477.1,2477.15,1.00002,2436.4,2476.9,0.984,0,2432.2,2477.1,0.9821,0,2459.6,2477,0.9937,255,2435.1,2477.2,0.9835,255,2427.1,2477.2,0.9798,0,2434,2477.2,0.9827,0,2428.8,2477.4,0.9805,255,2441.3,2477,0.9863,255,true,2485,73.12,1854.56,2890.66,510.98,671.89,741.33,615.92,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-partitioned.rep01.json,e3-ab,eevdf-partitioned,eevdf,partitioned,false,1,2026-07-22T13:00:29+00:00,true,0,7.1.4-arch1-1,true,powersave,49,26.0042,602.213,571.204,0,30.834,4.854,31.009,23.1583,81.1,94,602.213,15660.067295,23.158298,0.051492,true,4,4,0 1 4 5,2 3 6 7,0,2489.6,2489.85,1.0001,2449.8,2489.8,0.9838,0,2458.5,2489.3,0.9878,0,2454.1,2489.9,0.9858,255,2463.6,2489.8,0.9897,255,2475.3,2489.9,0.9949,0,2448,2489.4,0.9828,0,2456.8,2490.6,0.987,255,2445.7,2489.1,0.9818,255,true,2471,612.83,1498.83,2803.97,476.81,677.31,751.87,626.8,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-partitioned.rep02.json,e3-ab,eevdf-partitioned,eevdf,partitioned,false,2,2026-07-22T13:06:50+00:00,true,0,7.1.4-arch1-1,true,powersave,49,26.1484,582.464,551.718,0,30.561,4.883,30.746,22.2753,80,92,582.464,15230.501658,22.275321,0.052786,true,4,4,0 1 4 5,2 3 6 7,0,2448.65,2450.25,1.000653,2396.9,2448.8,0.9791,0,2406.5,2448.6,0.9838,0,2395.4,2448.9,0.9784,255,2421.9,2449.3,0.9893,255,2410.2,2448.6,0.9853,0,2409.2,2448.6,0.9848,0,2405,2448.3,0.9828,255,2405.2,2454.5,0.9829,255,true,2485,474.55,1481.86,2626.97,432.04,598.78,672.51,561.36,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-partitioned.rep03.json,e3-ab,eevdf-partitioned,eevdf,partitioned,false,3,2026-07-22T13:07:43+00:00,true,0,7.1.4-arch1-1,true,powersave,49,25.9578,588.595,557.93,0.008,30.573,4.847,30.656,22.675,80.1,92,588.595,15278.631291,22.675073,0.052083,true,4,4,0 1 4 5,2 3 6 7,0,2464.8,2465.475,1.000274,2425.3,2464.9,0.9843,0,2446.4,2464.8,0.9932,0,2422.6,2465.1,0.9829,255,2426.3,2464.5,0.985,255,2417.1,2464.7,0.9805,0,2416.4,2464.8,0.98,0,2432.3,2466.9,0.9874,255,2433,2465.4,0.9876,255,true,2466,506.26,1828.77,2831.29,460.43,659.13,1011.88,617.86,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-partitioned.rep04.json,e3-ab,eevdf-partitioned,eevdf,partitioned,false,4,2026-07-22T13:12:07+00:00,true,0,7.1.4-arch1-1,true,powersave,50,26.084,589.344,558.135,0.008,30.932,4.863,31.201,22.5941,80.7,92,589.344,15372.448896,22.594081,0.052942,true,4,4,0 1 4 5,2 3 6 7,0,2459.5,2459.625,1.000051,2425.5,2460,0.986,0,2446.4,2460.2,0.9952,0,2431.7,2459.2,0.989,255,2431.7,2459,0.989,255,2429,2458.8,0.9879,0,2433.8,2459,0.9899,0,2421.3,2460.1,0.9842,255,2420.3,2460.2,0.9836,255,true,2479,389.95,2228.93,3603.53,350.9,661.93,1020.64,627.26,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-partitioned.rep05.json,e3-ab,eevdf-partitioned,eevdf,partitioned,false,5,2026-07-22T13:18:35+00:00,true,0,7.1.4-arch1-1,true,powersave,50,25.9431,594.237,562.813,0,30.64,4.841,31.424,22.9054,81.1,93,594.237,15416.349915,22.905397,0.052881,true,4,4,0 1 4 5,2 3 6 7,0,2472.625,2472.85,1.000091,2438.7,2472.4,0.9865,0,2432.8,2472.6,0.9847,0,2424.9,2472.4,0.9808,255,2423.7,2472.8,0.9801,255,2442.3,2472.6,0.9885,0,2424,2472.9,0.9804,0,2426,2473.4,0.9811,255,2435.9,2472.8,0.9857,255,true,2465,72.32,1380.06,2887.21,505.58,677.88,751.01,623.07,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/eevdf-partitioned.rep06.json,e3-ab,eevdf-partitioned,eevdf,partitioned,false,6,2026-07-22T13:21:26+00:00,true,0,7.1.4-arch1-1,true,powersave,51,25.7708,597.871,566.566,0.008,30.629,4.806,31.297,23.1995,81.7,93,597.871,15407.613967,23.199551,0.052347,true,4,4,0 1 4 5,2 3 6 7,0,2484.85,2484.75,0.99996,2452.4,2484.5,0.9874,0,2467.3,2484.8,0.9937,0,2449.2,2484.2,0.9859,255,2433.3,2484.7,0.9788,255,2451.3,2485.4,0.9869,0,2436.1,2484.7,0.9799,0,2443.3,2484.8,0.983,255,2449.8,2485.3,0.9865,255,true,2448,296.55,2138.83,2551.38,310.61,736.74,1777.8,696.93,500,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e3-ab/scx-flat.rep00.json,e3-ab,scx-flat,scx,flat,false,0,2026-07-22T12:54:18+00:00,true,0,7.1.4-arch1-1,true,powersave,49,26.3349,605.27,574.059,0.009,30.444,4.912,31.202,22.9836,79.9,92,605.27,15939.724923,22.983569,0.051551,false,8,0,0 1 2 3 4 5 6 7,,0,2505.05,,,2413.6,2506,0.9638,128,2393.8,2505.5,0.9558,128,2303.6,2505.1,0.9206,128,2287.9,2504.1,0.9145,128,2432.2,2506.2,0.9713,128,2372.6,2505.4,0.9476,128,2265.1,2503.5,0.9046,128,2264.8,2504.6,0.9057,128,true,2504,410.15,6398.7,13373.72,1087.95,634.37,683.69,573.98,500,false,0,,,true,29351,11278,18073,10093,91410,90454,0.343872,0.502628,0.497372,0.384246,2901,27.008,,19954,18407,520,517,1518,
data/raw/e3-ab/scx-flat.rep01.json,e3-ab,scx-flat,scx,flat,false,1,2026-07-22T12:59:32+00:00,true,0,7.1.4-arch1-1,true,powersave,50,26.7678,588.954,557.886,0,30.459,5.001,31.067,22.0023,79.6,91,588.954,15765.002881,22.002331,0.052749,false,8,0,0 1 2 3 4 5 6 7,,0,2453.1875,,,2360.2,2454.1,0.9623,128,2353,2453.3,0.9601,128,2270.1,2453.5,0.9242,128,2247.6,2453.2,0.9171,128,2342.5,2453.2,0.9556,128,2386.1,2453.8,0.9721,128,2246.5,2452.3,0.916,128,2196.6,2452.1,0.8956,128,true,2548,219.16,6193,9202.24,964.28,616.13,673.81,569.71,500,false,0,,,true,30056,11485,18571,10196,92961,91833,0.339233,0.503052,0.496948,0.38212,2673,27.436,,20479,18567,522,517,1526,
data/raw/e3-ab/scx-flat.rep02.json,e3-ab,scx-flat,scx,flat,false,2,2026-07-22T13:03:18+00:00,true,0,7.1.4-arch1-1,true,powersave,49,26.6133,594.905,563.97,0.009,30.214,4.972,30.925,22.3536,80.3,92,594.905,15832.385236,22.353673,0.051983,false,8,0,0 1 2 3 4 5 6 7,,0,2473.325,,,2378.9,2474.2,0.9624,128,2373.8,2474.6,0.9604,128,2292.9,2472.8,0.9277,128,2263.9,2472.3,0.9172,128,2355.4,2473.2,0.9534,128,2398.7,2474.2,0.97,128,2267.4,2472.6,0.9181,128,2236.1,2472.7,0.9026,128,true,2533,844.43,7847.2,11848.94,1270.1,701.75,765.88,641.74,500,false,0,,,true,29028,11387,17641,10315,92441,92016,0.355347,0.501152,0.498848,0.392276,2997,27.283,,19511,18004,520,517,1522,
data/raw/e3-ab/scx-flat.rep03.json,e3-ab,scx-flat,scx,flat,false,3,2026-07-22T13:09:23+00:00,true,0,7.1.4-arch1-1,true,powersave,51,26.5524,585.667,554.542,0,30.32,4.956,31.125,22.0571,80,92,585.667,15550.864451,22.057027,0.053145,false,8,0,0 1 2 3 4 5 6 7,,0,2457.45,,,2357.9,2458.8,0.9598,128,2354.4,2458.6,0.9586,128,2259.9,2457.2,0.9206,128,2234.3,2457,0.9102,128,2323.9,2455.7,0.9466,128,2366.9,2458.1,0.9645,128,2230.8,2457.4,0.9083,128,2195.1,2456.8,0.895,128,true,2526,444.43,7465.85,10904.91,1162.31,717.99,781.68,661.18,500,false,0,,,true,29586,11371,18215,10109,92328,91050,0.341682,0.503485,0.496515,0.384337,2792,27.221,,20191,18457,520,517,1521,
data/raw/e3-ab/scx-flat.rep04.json,e3-ab,scx-flat,scx,flat,false,4,2026-07-22T13:14:51+00:00,true,0,7.1.4-arch1-1,true,powersave,50,26.5623,584.911,552.888,0,30.046,4.97,32.022,22.0203,79.9,92,584.911,15536.581455,22.020345,0.054747,false,8,0,0 1 2 3 4 5 6 7,,0,2455,,,2359.4,2456.1,0.9616,128,2347,2455.3,0.9569,128,2271,2454.6,0.9265,128,2264.8,2454.6,0.9221,128,2327.4,2454.7,0.9488,128,2332.5,2454.9,0.9503,128,2332.7,2455.8,0.9505,128,2247.8,2454,0.9166,128,true,2527,314.1,8957.05,13691.08,1175.5,717.29,787.57,659.96,500,false,0,,,true,29704,11406,18298,10441,96650,87786,0.351501,0.52403,0.47597,0.383989,2541,27.228,,19981,18392,520,517,1522,
data/raw/e3-ab/scx-flat.rep05.json,e3-ab,scx-flat,scx,flat,false,5,2026-07-22T13:16:43+00:00,true,0,7.1.4-arch1-1,true,powersave,50,26.1464,600.902,569.074,0.008,30.131,4.879,31.82,22.9822,81.1,94,600.902,15711.424053,22.982208,0.052954,false,8,0,0 1 2 3 4 5 6 7,,0,2490.9125,,,2377.1,2491,0.9538,128,2361.5,2493.4,0.9475,128,2290.6,2491,0.9198,128,2269.9,2489.3,0.912,128,2363.2,2491.9,0.9483,128,2340.5,2489.5,0.9393,128,2363.2,2492.3,0.9478,128,2239.5,2488.9,0.8984,128,true,2486,402.75,7366.42,12381.85,1145.21,623.12,680.56,565.78,500,false,0,,,true,29497,11279,18218,10199,95241,85633,0.345764,0.52656,0.47344,0.382378,2637,26.815,,19975,18411,520,517,1528,
data/raw/e3-ab/scx-flat.rep06.json,e3-ab,scx-flat,scx,flat,false,6,2026-07-22T13:23:21+00:00,true,0,7.1.4-arch1-1,true,powersave,49,26.0933,601.382,570.204,0.008,30.265,4.865,31.17,23.0474,81.3,94,601.382,15692.040941,23.047372,0.051831,false,8,0,0 1 2 3 4 5 6 7,,0,2498.4625,,,2401.3,2499.9,0.9613,128,2385.6,2499.2,0.956,128,2304,2497.8,0.9234,128,2305.8,2497.9,0.9228,128,2377.6,2498.6,0.952,128,2366.5,2498.2,0.9476,128,2385.9,2498.6,0.9553,128,2266.6,2497.5,0.9084,128,true,2480,871.53,6872.7,13915.09,1276.94,682.46,737.27,618.71,500,false,0,,,true,29397,11232,18165,10619,94961,85832,0.361227,0.525247,0.474753,0.38208,2604,26.76,,19512,18089,519,517,1516,
data/raw/e3-ab/scx-partitioned-strict.rep00.json,e3-ab,scx-partitioned-strict,scx,partitioned,true,0,2026-07-22T12:56:05+00:00,true,0,7.1.4-arch1-1,true,powersave,50,29.3708,630.117,597.771,0,29.824,5.55,32.346,21.4538,81.3,93,630.117,18507.040384,21.453859,0.051333,true,4,4,0 1 4 5,2 3 6 7,0,2579.1,2516.225,0.975621,2541.8,2578,0.9873,0,2529.7,2579.2,0.982,0,1802.3,2518.2,0.7756,255,1819.2,2517.7,0.7838,255,2527.1,2579,0.9812,0,2526.7,2580.2,0.9816,0,1778.1,2515.2,0.7693,255,1765.5,2513.8,0.7639,255,true,2808,695.6,2437.23,3029.83,592.5,827.91,917.6,756.53,500,false,0,,,true,3028,1686,1342,0,25662,1513,0,0.944324,0.055676,0.556803,4270,7.809,,3018,1298,112,114,669,
data/raw/e3-ab/scx-partitioned-strict.rep01.json,e3-ab,scx-partitioned-strict,scx,partitioned,true,1,2026-07-22T13:01:28+00:00,true,0,7.1.4-arch1-1,true,powersave,49,29.1397,640.433,607.859,0,30.24,5.49,32.574,21.978,81.8,94,640.433,18662.02549,21.978023,0.050862,true,4,4,0 1 4 5,2 3 6 7,0,2599.95,2536.75,0.975692,2554.1,2599.4,0.9832,0,2549.6,2600,0.9813,0,1835.4,2541.8,0.7787,255,1807,2536,0.7703,255,2558.9,2599.6,0.9856,0,2545.7,2600.8,0.9794,0,1775.5,2533.4,0.7612,255,1794.6,2535.8,0.769,255,true,2782,191.45,1496.05,2571.14,179.37,821.81,1525.76,761.06,500,false,0,,,true,3306,1822,1484,0,25734,1433,0,0.947252,0.052748,0.551119,5325,7.809,,3292,1249,111,115,669,
data/raw/e3-ab/scx-partitioned-strict.rep02.json,e3-ab,scx-partitioned-strict,scx,partitioned,true,2,2026-07-22T13:05:06+00:00,true,0,7.1.4-arch1-1,true,powersave,50,29.4665,624.03,591.798,0,30.086,5.568,32.233,21.1776,80.8,94,624.03,18387.979995,21.177608,0.051653,true,4,4,0 1 4 5,2 3 6 7,0,2564.375,2500.525,0.975101,2523.1,2564.1,0.9843,0,2534.7,2564.6,0.9902,0,1834.9,2507.1,0.7932,255,1798.8,2500,0.7806,255,2529.1,2564.2,0.9876,0,2529.3,2564.6,0.9881,0,1761.6,2499.2,0.768,255,1754.5,2495.8,0.7664,255,true,2817,240.97,1824,3307.43,497.3,825.13,910.48,756.44,500,false,0,,,true,2923,1739,1184,0,25590,1453,0,0.946271,0.053729,0.594937,4843,7.81,,2912,1150,110,113,666,
data/raw/e3-ab/scx-partitioned-strict.rep03.json,e3-ab,scx-partitioned-strict,scx,partitioned,true,3,2026-07-22T13:10:20+00:00,true,0,7.1.4-arch1-1,true,powersave,50,28.9238,630.509,598.959,0,29.452,5.462,31.55,21.799,81.3,94,630.509,18236.716214,21.798968,0.050039,true,4,4,0 1 4 5,2 3 6 7,0,2591.275,2525.25,0.97452,2551.7,2590.6,0.986,0,2539.8,2590.9,0.981,0,1832.5,2530.5,0.7827,255,1781.3,2522.2,0.765,255,2545.4,2592.3,0.9837,0,2532.6,2591.3,0.9779,0,1768.1,2522.3,0.761,255,1786.2,2526,0.7674,255,true,2763,459.83,1625.16,2624.28,461.68,823.77,901.18,749.1,500,false,0,,,true,3046,1787,1259,0,25643,1509,0,0.944424,0.055576,0.586671,4952,7.81,,3036,1269,115,117,666,
data/raw/e3-ab/scx-partitioned-strict.rep04.json,e3-ab,scx-partitioned-strict,scx,partitioned,true,4,2026-07-22T13:14:00+00:00,true,0,7.1.4-arch1-1,true,powersave,50,28.8625,635.067,602.927,0,29.518,5.456,32.14,22.0032,82.2,94,635.067,18329.621288,22.003188,0.050609,true,4,4,0 1 4 5,2 3 6 7,0,2597.15,2531.9,0.974876,2572.2,2597.4,0.9919,0,2555.8,2597.1,0.9851,0,1838,2538.5,0.7818,255,1809.7,2532.4,0.7737,255,2552.5,2597.6,0.9836,0,2558.6,2596.5,0.9864,0,1792.5,2530.3,0.767,255,1784.4,2526.4,0.7666,255,true,2757,100.03,2004.11,2850.27,173.29,828.85,1871.94,769.7,500,false,0,,,true,3089,1801,1288,0,26462,1503,0,0.946254,0.053746,0.583037,4791,7.808,,3080,1315,115,117,669,
data/raw/e3-ab/scx-partitioned-strict.rep05.json,e3-ab,scx-partitioned-strict,scx,partitioned,true,5,2026-07-22T13:20:29+00:00,true,0,7.1.4-arch1-1,true,powersave,51,28.8877,635.927,603.433,0,29.965,5.449,32.494,22.0137,82.5,94,635.927,18370.468398,22.013764,0.051097,true,4,4,0 1 4 5,2 3 6 7,0,2596.025,2531.275,0.975058,2560,2596.2,0.9872,0,2565.2,2595.8,0.9897,0,1848.1,2536,0.7853,255,1826,2533.4,0.7793,255,2562.5,2595.6,0.9885,0,2551,2596.5,0.9832,0,1781,2529.7,0.7634,255,1760.6,2526,0.7574,255,true,2760,216.62,2784.54,27335.86,430.19,824.62,928.45,751.65,500,false,0,,,true,3007,1833,1174,0,26553,1465,0,0.947712,0.052288,0.609578,5291,7.809,,2997,1207,113,116,668,
data/raw/e3-ab/scx-partitioned-strict.rep06.json,e3-ab,scx-partitioned-strict,scx,partitioned,true,6,2026-07-22T13:24:19+00:00,true,0,7.1.4-arch1-1,true,powersave,49,27.7987,621.776,589.992,0,29.788,5.231,31.784,22.3671,82,93,621.776,17284.564491,22.367089,0.051118,true,4,4,0 1 4 5,2 3 6 7,0,2561,2512.775,0.981169,2506.5,2560.3,0.9795,0,2504.1,2561.3,0.9789,0,2037.5,2515.4,0.8511,255,2009.5,2514.2,0.8394,255,2511.5,2560.8,0.9823,0,2502.5,2561.6,0.979,0,2024.4,2511.8,0.8465,255,2007.8,2509.7,0.841,255,true,2652,628.21,4256.43,25461.7,732.47,822.3,969.91,754.23,500,false,0,,,true,2268,1078,1190,0,16456,18446744074729,0,0,1,0.475309,2631,5.21,,2256,903,75,77,585,
data/raw/e3-ab/scx-partitioned.rep00.json,e3-ab,scx-partitioned,scx,partitioned,false,0,2026-07-22T12:55:10+00:00,true,0,7.1.4-arch1-1,true,powersave,49,26.725,593.046,562.024,0,30.311,5,31.021,22.1907,79.6,91,593.046,15849.15435,22.190683,0.052308,true,4,4,0 1 4 5,2 3 6 7,0,2470.475,2469.825,0.999737,2379.7,2471.1,0.9637,0,2358.7,2470.4,0.956,0,2263.1,2470.1,0.9171,255,2250.3,2470.3,0.9121,255,2372.7,2470.9,0.962,0,2342.1,2469.5,0.9496,0,2222.5,2469.2,0.9012,255,2215.9,2469.7,0.8986,255,true,2543,208.88,7160.86,10626.44,1017.85,651.87,711.47,600.94,500,false,0,,,true,29826,11470,18356,9829,92866,91572,0.329545,0.503508,0.496492,0.384564,2801,27.401,,20690,18681,519,517,1535,
